rating,content,date,product_id,product_name,rank
5,"내용물도 충실하고 엄청 맛있네요~
2명이서 먹기에도 많은 양이예요 ㅎ",2024.12.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,행사때 구입해서 좋아요,2024.12.11,1000604385774,송탄식 부대찌개 1.538kg,1
5,"두번 나눠서 했는데, 채소는 한번 끊일때 양이 충분했고 햄사리랑 육수는 두번 나눠서 할 양이었어요(2인분씩 2번).  육수가 맑고 시원해서 제 입맛에 딱이였어요. 채소만 더해서 두번 해먹을수 있어서 가격도 양도 만족.",2024.12.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,꼼꼼한 배송 상품 좋아요,2024.12.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,어렵지 않고 맛있는 부대찌개에요,2024.12.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,간편하고 맛있어요.,2024.12.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 주문하는 제품입니다 좋아요,2024.12.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 먹던 제품입니다,2024.12.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,"부대찌개 먹고 싶어서 구입했습니다
잘 끓여 먹을게요",2024.12.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,구성이 괜찮아보여서 구매했습니다~,2024.11.30,1000604385774,송탄식 부대찌개 1.538kg,1
5,부대찌개 이것 저것 더 넣어 먹었더니 맛있어요,2024.11.29,1000604385774,송탄식 부대찌개 1.538kg,1
5,양 많고 맛있어요!ㅎㅎ,2024.11.26,1000604385774,송탄식 부대찌개 1.538kg,1
5,저렴하게 잘 구매했어요.,2024.11.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,빠른배송 맛도 좋네요. 다만 유효기간이 짧아서,2024.11.18,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송시간 정확합니다 감사합니다,2024.11.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,만들기 편하고 맛있어요.,2024.11.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋아요 잘샀어~ 만족합니다!!,2024.11.06,1000604385774,송탄식 부대찌개 1.538kg,1
5,레토르트 부대찌개 중에서는 가장 맛있어요. 매콤하고 햄도 많고 내용물도 많아요.,2024.11.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,밀키트라도 넘 맛있어요,2024.11.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,배송도 빠르고 제품도 좋아요,2024.11.04,1000604385774,송탄식 부대찌개 1.538kg,1
5,"가격 적당, 배송 적절",2024.11.03,1000604385774,송탄식 부대찌개 1.538kg,1
5,"재료 다 넣은 다음 마지막에 라면사리랑 치즈 넣기만 하면 돼서 간편하고 좋았습니다.
부대찌개 밀키트는 처음 먹어보는데 혼자 먹기에 햄도 많이 들었고 맛있었어요.
다음에 또 재구매 할게요~",2024.11.01,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛잇엇어요 햄이 더 종류가 다양햇으면 좋앗을둣,2024.10.27,1000604385774,송탄식 부대찌개 1.538kg,1
5,구성품도 맛도 좋은데 가격도 저렴해요,2024.10.25,1000604385774,송탄식 부대찌개 1.538kg,1
5,너무 잘 받았습니다. 감사합니다.,2024.10.24,1000604385774,송탄식 부대찌개 1.538kg,1
5,포장도 꼼꼼하고 좋네요,2024.10.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,재구매했어요. 늦게주문하면 품절되더라고요,2024.10.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 먹는거에요 좋아요,2024.10.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,알찬 한끼 식사가 되었어요,2024.10.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 받았습니다. 열자열자.,2024.10.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,아직 먹어보진 않았는데 기대되네요~,2024.10.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,전에 먹어보고 맛있어서 자주 구매해요,2024.10.13,1000604385774,송탄식 부대찌개 1.538kg,1
5,칼칼하고 맛도 진해요..,2024.10.09,1000604385774,송탄식 부대찌개 1.538kg,1
5,양이 제법 많습니다~ 면도 들어있고~ 맛나게 먹겠습니다~,2024.10.08,1000604385774,송탄식 부대찌개 1.538kg,1
5,부대찌개 양도많고 맛있습니다~,2024.10.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,"행사해서  저렴하게  구입했어요 
햄 많고요 숙주 청경채 버섯 추가해서 먹었어요",2024.10.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 구입하는데 예전거랑 무게가 틀려져서 양이 늘은건가 했더니 육수가 들어있는거네요. 기름기있는 빨간국물인데 ..맛이 예전이랑 많이 다른건 모르겠어요. 더 편하긴 하네요.,2024.10.07,1000604385774,송탄식 부대찌개 1.538kg,1
5,"저번에 먹어보고 맛있어서 또 샀어요
적당히 얼큰하고 너므 맛있더라구요옹",2024.10.05,1000604385774,송탄식 부대찌개 1.538kg,1
5,피코크 오뎅식당 부대찌개 좋아하는데 요즘 찾기 힘들어서 대용품으러 사봤는데.. 뭔가 맛이 부족해요,2024.08.27,1000604385774,송탄식 부대찌개 1.538kg,1
5,생각보다 양이 많고 푸짐하네요. 맛있게 잘먹었습니다.  무더운날 배달도 항상 빠르고 정확하게 해주셔서 쓱배송 기사님 감사합니다.,2024.08.22,1000604385774,송탄식 부대찌개 1.538kg,1
5,"저렴하고 맛있어요. 햄이 엄청많이들어있네요! 두부,콩나물,당면 추가해서 먹으니 더 맛있는거같아요.",2024.08.02,1000604385774,송탄식 부대찌개 1.538kg,1
5,저번에 먹어보고 맛있어서 또 주문요,2025.01.21,1000604385774,송탄식 부대찌개 1.538kg,1
5,"행사해서 샀어요 
맛있고 양도 넉넉합니다 ^^",2025.01.21,1000604385774,송탄식 부대찌개 1.538kg,1
5,괜찮아요 가성비가 좋아요.,2025.01.21,1000604385774,송탄식 부대찌개 1.538kg,1
5,넘 편리하고 맛있어요 사리는 조금 더 추가,2025.01.21,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주 구매합니다. 만족합니다.,2025.01.21,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있는데 개인적으로 의정부식이 더 나은거 같아요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,만족해요 배송도 빨라요~,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,부대찌개 생각날땐 편하게 조리할수 있어 좋아요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,송탄식 부대 찌개 양도 많아요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋은상품 빠른배송 좋아요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 받았습니다 맛있어요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,바쁠때 빠르게 해 먹을 수 있엉서 ㅣ좋아요,2025.01.20,1000604385774,송탄식 부대찌개 1.538kg,1
5,감사합니다 감ㅎ살합니다,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있게 잘 먹었습니다,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,이제품만 늘 구매해서 먹어요,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,한번에 넣고 끓이기 편리합니다,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있게 잘 먹고 있어요,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,"살짝 매콤한 부대찌개로 급하게 저녁준비하기에 너무 좋았어요
맛있어요 재구매의사 있어요",2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요 양도 푸짐하고 제가 좋아하는스탈의 부대찌개,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 맛있어요 추천드려요,2025.01.19,1000604385774,송탄식 부대찌개 1.538kg,1
5,양 많아 배터지도록 먹었네요,2025.01.18,1000604385774,송탄식 부대찌개 1.538kg,1
5,가끔 먹는데 맛있어요 잘먹었어요,2025.01.18,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛도 좋고 양도 넉넉해요,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,맵지도 않고 국물도 딱입니다!!,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,아이들간식으로주문했어요,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,예전과 다르게 국물베이스가 생겼더라구요 맛은 좋았습니다.,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있게 잘 먹었어요,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛이써요 포장꼼꼼해요,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,자주는 아니고 가끔 주문합니다,2025.01.17,1000604385774,송탄식 부대찌개 1.538kg,1
5,만족합니다 만족합니다,2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,저럄하게 잘 먹었어요,2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,오랫만에 먹었는데 여전히 맛있네요,2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,약간 매콤한게 맛있았어요,2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,"빠른 배송 감사합니다. 늘 먹던거라 자주 구매해요~
다음에 또 주문하겠습니다",2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,늘 구입하는 제품 만족합니다,2025.01.16,1000604385774,송탄식 부대찌개 1.538kg,1
5,매콤해서 더 좋아요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,양념은 괜찮았는데 햄이 너무 싸구려 햄이네요..,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
